asin,date,priceNew,priceUsed
B004443WVW,20140707,46.99,33.99
B004443WVW,20140707,46.15,33.99
B004443WVW,20140708,46.15,33.99
B004443WVW,20140714,48.55,33.99
B004443WVW,20140715,48.55,29.95
B004443WVW,20140719,49.99,29.95
B004443WVW,20140719,48.55,29.95
B004443WVW,20140729,48.55,29.69
B004443WVW,20140918,44.05,29.69
B004443WVW,20140925,42.41,29.69
B004443WVW,20140926,44.05,29.69
B004443WVW,20140929,41.99,29.69
B004443WVW,20140930,44.05,29.69
B004443WVW,20141002,41.99,29.69
B004443WVW,20141003,44.05,29.69
B004443WVW,20141010,44.05,28.5
B004443WVW,20141015,44.05,36.12
B004443WVW,20141015,44.05,38.32
B004443WVW,20141017,43.03,34.96
B004443WVW,20141017,42.25,34.99
B004443WVW,20141018,42.99,35.15
B004443WVW,20141018,43.53,35.69
B004443WVW,20141019,42.99,35.25
B004443WVW,20141020,42.99,34.48
B004443WVW,20141020,42.99,35.25
B004443WVW,20141021,42.99,34.56
B004443WVW,20141024,42.99,37.4
B004443WVW,20141030,42.99,29.99
B004443WVW,20141101,42.98,29.99
B004443WVW,20141102,44.99,29.99
B004443WVW,20141102,34.99,29.99
B004443WVW,20141106,42.98,35.99
B004443WVW,20141108,34.99,30.44
B004443WVW,20141109,34.99,32.54
B004443WVW,20141119,34.99,34.99
B004443WVW,20141124,34.99,30.44
B004443WVW,20141201,34.99,20
B004443WVW,20141202,34.99,20
B004443WVW,20141202,37.99,20
B004443WVW,20141212,43.88,20
B004443WVW,20141212,34.99,20
B004443WVW,20141213,34.99,36
B004443WVW,20141214,43.88,36
B004443WVW,20141214,39.49,36
B004443WVW,20141216,39.49,32.38
B004443WVW,20141218,39.49,34.36
B004443WVW,20141221,39.49,36
B004443WVW,20141223,34.99,30.44
B004443WVW,20141224,39.49,28.93
B004443WVW,20141224,39.49,30.44
B004443WVW,20141227,34.99,30.44
B004443WVW,20150104,34.99,36
B004443WVW,20150104,34.99,30.44
B004443WVW,20150109,34.99,28.69
B004443WVW,20150111,32.5,30.44
B004443WVW,20150113,34.99,30.44
B004443WVW,20150113,47.99,30.44
B004443WVW,20150114,34.99,31.96
B004443WVW,20150114,57.53,31.96
B004443WVW,20150115,32.5,30.44
B004443WVW,20150116,34.99,30.44
B004443WVW,20150204,32.5,30.44
B004443WVW,20150224,32.5,32.96
B004443WVW,20150306,32.5,32.33
B004443WVW,20150308,32.5,41.26
B004443WVW,20150309,32.5,28.69
B004443WVW,20150322,32.5,22.99
B004443WVW,20150326,32.5,19
B004443WVW,20150408,32.5,22.48
B004443WVW,20150514,47.41,38
B004443WVW,20150524,47.41,35.48
B004443WVW,20150526,47.41,37.83
B004443WVW,20150607,47.41,35.56
B004443WVW,20150608,47.41,35.56
B0045JK3F4,20121219,89.85,75.19
B0045JK3F4,20121219,89.85,75.3
B0045JK3F4,20121219,89.99,75.37
B0045JK3F4,20121219,89.99,75.3
B0045JK3F4,20121220,89.85,75.07
B0045JK3F4,20121220,89.85,75.13
B0045JK3F4,20121221,89.85,74.89
B0045JK3F4,20121221,89.85,74.99
B0045JK3F4,20121221,89.85,74.87
B0045JK3F4,20121222,88.84,74.81
B0045JK3F4,20121222,88.84,74.87
B0045JK3F4,20121222,88.84,74.7
B0045JK3F4,20121223,88.84,74.6
B0045JK3F4,20121223,88.84,74.49
B0045JK3F4,20121223,88.84,74.63
B0045JK3F4,20121224,88.84,74.3
B0045JK3F4,20121224,88.84,74.41
B0045JK3F4,20121225,88.84,74.12
B0045JK3F4,20121225,88.84,74.2
B0045JK3F4,20121226,88.84,73.99
B0045JK3F4,20121226,88.84,74.05
B0045JK3F4,20121227,88.84,73.81
B0045JK3F4,20121227,88.84,73.92
B0045JK3F4,20121228,88.84,73.64
B0045JK3F4,20121228,88.84,73.73
B0045JK3F4,20121229,88.84,73.58
B0045JK3F4,20121229,88.84,73.46
B0045JK3F4,20121230,87.91,73.46
B0045JK3F4,20121230,87.91,73.37
B0045JK3F4,20121230,87.91,73.24
B0045JK3F4,20121231,87.91,73.19
B0045JK3F4,20121231,87.91,73.12
B0045JK3F4,20130101,87.98,73.05
B0045JK3F4,20130101,87.98,72.92
B0045JK3F4,20130101,87.98,73.12
B0045JK3F4,20130102,87.98,72.82
B0045JK3F4,20130103,87.98,72.7
B0045JK3F4,20130103,87.98,72.55
B0045JK3F4,20130104,87.98,72.38
B0045JK3F4,20130104,87.98,72.48
B0045JK3F4,20130105,87.98,72.23
B0045JK3F4,20130105,87.98,72.33
B0045JK3F4,20130106,87.98,72.17
B0045JK3F4,20130106,87.98,72.07
B0045JK3F4,20130107,89.99,71.91
B0045JK3F4,20130107,87.98,71.98
B0045JK3F4,20130107,89.99,71.98
B0045JK3F4,20130108,89.99,71.83
B0045JK3F4,20130108,89.99,71.76
B0045JK3F4,20130109,89.99,71.7
B0045JK3F4,20130109,89.99,71.65
B0045JK3F4,20130110,89.99,71.57
B0045JK3F4,20130110,89.99,71.46
B0045JK3F4,20130111,89.99,71.38
B0045JK3F4,20130112,89.99,71.21
B0045JK3F4,20130112,89.99,71.1
B0045JK3F4,20130113,89.99,70.9
B0045JK3F4,20130113,89.99,71.02
B0045JK3F4,20130114,89.99,70.74
B0045JK3F4,20130114,89.99,70.83
B0045JK3F4,20130115,89.99,70.65
B0045JK3F4,20130115,89.99,70.55
B0045JK3F4,20130116,89.99,70.47
B0045JK3F4,20130116,89.99,70.39
B0045JK3F4,20130117,89.99,64.55
B0045JK3F4,20130122,89.99,64.37
B0045JK3F4,20130122,89.99,64.47
B0045JK3F4,20130123,89.99,64.21
B0045JK3F4,20130123,89.99,64.29
B0045JK3F4,20130124,89.99,64.14
B0045JK3F4,20130124,89.99,64.04
B0045JK3F4,20130125,89.99,63.96
B0045JK3F4,20130125,89.99,63.86
B0045JK3F4,20130126,89.99,63.79
B0045JK3F4,20130127,89.99,63.67
B0045JK3F4,20130127,89.99,63.49
B0045JK3F4,20130127,89.99,63.62
B0045JK3F4,20130128,89.99,63.28
B0045JK3F4,20130128,89.99,63.38
B0045JK3F4,20130129,89.99,63.13
B0045JK3F4,20130129,89.99,63.2
B0045JK3F4,20130130,89.99,74.56
B0045JK3F4,20130131,89.99,64.48
B0045JK3F4,20130131,89.99,64.55
B0045JK3F4,20130131,89.99,64.47
B0045JK3F4,20130201,89.99,74.56
B0045JK3F4,20130202,89.99,64.5
B0045JK3F4,20130204,87.95,64.5
B0045JK3F4,20130205,88.81,64.5
B0045JK3F4,20130206,88.06,64.5
B0045JK3F4,20130209,87.33,64.5
B0045JK3F4,20130211,86.32,64.5
B0045JK3F4,20130212,84.81,64.5
B0045JK3F4,20130212,84.99,64.5
B0045JK3F4,20130213,83.8,64.5
B0045JK3F4,20130213,82.79,64.5
B0045JK3F4,20130216,80.73,64.5
B0045JK3F4,20130217,79.55,64.5
B0045JK3F4,20130221,89.99,64.5
B0045JK3F4,20130225,89.99,74.56
B0045JK3F4,20130302,89.99,72.5
B0045JK3F4,20130303,89.99,72.48
B0045JK3F4,20130305,88.99,72.48
B0045JK3F4,20130305,88.99,72.49
B0045JK3F4,20130307,88.99,72.11
B0045JK3F4,20130308,88.99,72.08
B0045JK3F4,20130309,88.99,73.74
B0045JK3F4,20130322,88.85,73.74
B0045JK3F4,20130323,88.85,72.48
B0045JK3F4,20130323,88.85,72.55
B0045JK3F4,20130324,88.85,72.44
B0045JK3F4,20130325,88.99,72.44
B0045JK3F4,20130326,88.99,71.6
B0045JK3F4,20130327,88.99,64.5
B0045JK3F4,20130402,88.99,47.84
B0045JK3F4,20130403,87.18,47.84
B0045JK3F4,20130405,85.49,47.84
B0045JK3F4,20130409,85.49,64.5
B0045JK3F4,20130413,88.99,64.5
B0045JK3F4,20130423,88.99,58.05
B0045JK3F4,20130426,88.99,46.77
B0045JK3F4,20130430,88.99,58.05
B0045JK3F4,20130507,89.61,58.05
B0045JK3F4,20130513,88.99,58.05
B0045JK3F4,20130514,87.84,75.99
B0045JK3F4,20130514,87.84,58.05
B0045JK3F4,20130514,86.99,58.05
B0045JK3F4,20130516,87.72,75.99
B0045JK3F4,20130517,84.99,75.99
B0045JK3F4,20130520,84.92,75.99
B0045JK3F4,20130523,84.92,75.99
B0045JK3F4,20130523,84.99,75.99
B0045JK3F4,20130524,85.79,75.99
B0045JK3F4,20130526,85.86,75.99
B0045JK3F4,20130526,84.99,75.99
B0045JK3F4,20130529,88.99,75.99
B0045JK3F4,20130531,82.99,75.99
B0045JK3F4,20130531,85.82,75.99
B0045JK3F4,20130601,87.87,75.99
B0045JK3F4,20130602,84.45,75.99
B0045JK3F4,20130604,84.99,75.99
B0045JK3F4,20130605,88.99,75.99
B0045JK3F4,20130615,86.99,75.99
B0045JK3F4,20130616,87.88,75.99
B0045JK3F4,20130616,86.83,75.99
B0045JK3F4,20130617,88.99,75.99
B0045JK3F4,20130628,88.7,75.99
B0045JK3F4,20130703,88.99,75.99
B0045JK3F4,20130712,88.99,60
B0045JK3F4,20130718,88.99,60
B0045JK3F4,20130718,88.99,75.99
B0045JK3F4,20130719,88.7,60
B0045JK3F4,20130720,88.7,75.99
B0045JK3F4,20130720,88.7,60
B0045JK3F4,20130721,88.7,75.99
B0045JK3F4,20130721,88.7,60
B0045JK3F4,20130722,87.06,60
B0045JK3F4,20130722,87.37,60
B0045JK3F4,20130723,87.06,60
B0045JK3F4,20130723,87.06,75.99
B0045JK3F4,20130724,87.06,75.99
B0045JK3F4,20130724,87.06,60
B0045JK3F4,20130726,85.42,60
B0045JK3F4,20130727,85.07,60
B0045JK3F4,20130728,84.71,75.99
B0045JK3F4,20130728,84.71,60
B0045JK3F4,20130728,84.71,60
B0045JK3F4,20130729,84.34,60
B0045JK3F4,20130730,86.44,60
B0045JK3F4,20130730,86.44,75.99
B0045JK3F4,20130731,86.44,60
B0045JK3F4,20130802,86.44,49.95
B0045JK3F4,20130814,86.44,60
B0045JK3F4,20130816,86.44,60
B0045JK3F4,20130816,86.44,75.99
B0045JK3F4,20130823,81.27,60
B0045JK3F4,20130824,81.27,75.99
B0045JK3F4,20130824,81.27,60
B0045JK3F4,20130826,86.44,60
B0045JK3F4,20130827,86.44,78.48
B0045JK3F4,20130912,88.99,78.48
B0045JK3F4,20131130,83.11,78.48
B0045JK3F4,20131201,83.11,75.99
B0045JK3F4,20131203,80.39,75.99
B0045JK3F4,20131217,80.39,39.95
B0045JK3F4,20131222,80.39,75.99
B0045JK3F4,20131224,69.99,75.99
B0045JK3F4,20131225,80.39,75.99
B0045JK3F4,20140105,81,75.99
B0045JK3F4,20140120,81,49.99
B0045JK3F4,20140216,81,75.99
B0045JK3F4,20140311,83.11,75.99
B0045JK3F4,20140312,82.08,75.99
B0045JK3F4,20140314,81,75.99
B0045JK3F4,20140405,81,69.99
B0045JK3F4,20140411,81,55.99
B0045JK3F4,20140412,81,65.17
B0045JK3F4,20140422,89.99,65.17
B0045JK3F4,20140430,96.2,75.99
B0045JK3F4,20140502,95.93,75.99
B0045JK3F4,20140502,96.2,75.99
B0045JK3F4,20140606,88.99,75.99
B0045JK3F4,20140612,88.99,75.99
B0045JK3F4,20140612,88.99,
B0045JK3F4,20140703,88.99,59.99
B0045JK3F4,20140716,89.99,59.99
B0045JK3F4,20140717,97.99,59.99
B0045JK3F4,20140717,96.49,59.99
B0045JK3F4,20140717,85.7,59.99
B0045JK3F4,20140718,96.49,59.99
B0045JK3F4,20140718,88.99,59.99
B0045JK3F4,20140718,89.99,59.99
B0045JK3F4,20140803,88.99,38.99
B0045JK3F4,20140831,88.99,42
B0045JK3F4,20141011,88.99,49.48
B0045JK3F4,20141122,84.99,49.48
B0045JK3F4,20141127,89.99,49.48
B0045JK3F4,20141130,84.65,49.48
B0045JK3F4,20141201,89.99,49.48
B0045JK3F4,20141204,88.99,49.48
B0045JK3F4,20141208,84.65,49.48
B0045JK3F4,20141209,88.99,49.48
B0045JK3F4,20141221,84.62,49.48
B0045JK3F4,20141222,88.99,49.48
B0045JK3F4,20141224,84.99,49.48
B0045JK3F4,20150316,88.99,49.48
B0045JK3F4,20150413,89.99,49.48
B0045JK3F4,20150608,89.99,49.48
B0046REI60,20121219,127.49,91
B0046REI60,20121222,127.49,93.49
B0046REI60,20130113,132.99,93.49
B0046REI60,20130128,132.99,83.49
B0046REI60,20130213,132.99,103.95
B0046REI60,20130221,132.99,101.05
B0046REI60,20130324,132.99,102.57
B0046REI60,20130331,132.99,120.05
B0046REI60,20130411,132.99,116.77
B0046REI60,20130426,132.99,109.43
B0046REI60,20130502,132.99,110.28
B0046REI60,20130508,132.99,106.66
B0046REI60,20130528,149.99,
B0046REI60,20130528,149.99,106.66
B0046REI60,20130613,154.95,
B0046REI60,20130711,154.95,128.98
B0046REI60,20130715,149.99,128.96
B0046REI60,20130717,149.99,128.92
B0046REI60,20130722,149.99,124.96
B0046REI60,20130729,149.99,
B0046REI60,20130729,149.99,124.96
B0046REI60,20130912,149.99,115.95
B0046REI60,20131001,149.99,115.93
B0046REI60,20131008,149.99,115.95
B0046REI60,20131014,149.99,115.9
B0046REI60,20131015,149.99,115.8
B0046REI60,20131015,149.99,115.7
B0046REI60,20131016,149.99,115.95
B0046REI60,20131022,149.99,115.91
B0046REI60,20131023,149.99,115.73
B0046REI60,20131023,149.99,115.79
B0046REI60,20131024,149.99,115.56
B0046REI60,20131024,149.99,115.62
B0046REI60,20131025,149.99,115.49
B0046REI60,20131025,149.99,115.95
B0046REI60,20131106,99,115.95
B0046REI60,20131108,99,115.75
B0046REI60,20131110,99,115.93
B0046REI60,20131128,99,115.54
B0046REI60,20131217,99,115.42
B0046REI60,20140117,79.2,115.42
B0046REI60,20140122,137.99,115.42
B0046REI60,20140126,139.99,115.42
B0046REI60,20140127,133.99,115.42
B0046REI60,20140129,99.99,115.42
B0046REI60,20140304,139.99,115.42
B0046REI60,20140402,129.99,99
B0046REI60,20140409,129.99,102.83
B0046REI60,20140412,129.99,83.49
B0046REI60,20140510,109.99,83.49
B0046REI60,20140522,99,83.49
B0046REI60,20140623,109.99,71.94
B0046REI60,20140721,99,67.3
B0046REI60,20141107,141.55,67.3
B0046REI60,20141127,144.56,67.3
B0046REI60,20141210,139.99,67.3
B0046REI60,20141210,149.99,67.3
B0046REI60,20141216,144.56,67.3
B0046REI60,20150207,198,67.3
B0046REI60,20150227,191,67.3
B0046REI60,20150302,199.99,67.3
B0046REI60,20150308,191,67.3
B0046REI60,20150313,169.95,67.3
B0046REI60,20150313,181.32,67.3
B0046REI60,20150314,194.63,67.3
B0046REI60,20150315,199.99,67.3
B0046REI60,20150322,169.99,67.3
B0046REI60,20150326,191,67.3
B0046REI60,20150413,177.6,67.3
B0046REI60,20150416,191,67.3
B0046REI60,20150419,198,67.3
B0046REI60,20150426,149.99,67.3
B0046REI60,20150427,198,67.3
B0046REI60,20150520,224.87,67.3
B0046REI60,20150520,208,67.3
B0046REI60,20150521,198.78,67.3
B0046REI60,20150523,198.78,67.3
B0046REI60,20150523,208,67.3
B0046REI60,20150601,198.79,67.3
B0046REI60,20150608,198.79,67.3
B004CR6D2G,20121219,115,74.94
B004CR6D2G,20130401,115,90.22
B004CR6D2G,20130626,115,96.67
B004CR6D2G,20130908,,96.67
B004CR6D2G,20130908,115,96.67
B004CR6D2G,20131018,,86.25
B004CR6D2G,20140128,95.2,87.65
B004CR6D2G,20140206,99,91.15
B004CR6D2G,20140315,99,85.27
B004CR6D2G,20140322,101.88,86.16
B004CR6D2G,20140523,119,96.6
B004CR6D2G,20140610,119,90.09
B004CR6D2G,20140625,112.99,80.84
B004CR6D2G,20140628,112.99,80.46
B004CR6D2G,20141002,107.8,80.46
B004CR6D2G,20141213,111.05,96.61
B004CR6D2G,20141213,111.05,80.46
B004CR6D2G,20141221,111.05,77
B004CR6D2G,20141225,111.05,73
B004CR6D2G,20141229,111.05,60
B004CR6D2G,20150425,112.99,60
B004CR6D2G,20150607,111.06,60
B004CR6D2G,20150608,111.06,60
B004D29IA4,20121219,129.99,117.11
B004D29IA4,20130317,129.99,76.64
B004D29IA4,20130901,129.99,76.64
B004D29IA4,20130901,,76.64
B004D29IA4,20140209,,86.12
B004D29IA4,20140827,74.99,86.12
B004D29IA4,20140918,74.99,69.04
B004D29IA4,20141109,74.99,65.24
B004D29IA4,20141113,69.99,60.89
B004D29IA4,20141210,59.88,52.1
B004D29IA4,20150103,59.88,62.95
B004D29IA4,20150123,59.88,69.59
B004D29IA4,20150607,79.99,94.58
B004D29IA4,20150608,79.99,94.58
B004EYI18G,20121219,119,91.15
B004EYI18G,20130413,119,106.04
B004EYI18G,20130430,119,107
B004EYI18G,20130523,119,95
B004EYI18G,20130811,119,95
B004EYI18G,20130811,,95
B004EYI18G,20130830,,109.56
B004EYI18G,20131003,,99.51
B004EYI18G,20131022,,79.99
B004EYI18G,20131023,,79.92
B004EYI18G,20131107,,79.78
B004EYI18G,20131207,95.91,79.8
B004EYI18G,20131212,95.91,79.63
B004EYI18G,20140225,92.47,79.63
B004EYI18G,20140310,76.62,75.93
B004EYI18G,20140413,97.99,79.99
B004EYI18G,20140523,99,79.99
B004EYI18G,20140612,116.11,79.99
B004EYI18G,20140628,117.12,79.99
B004EYI18G,20140709,117.12,81.16
B004EYI18G,20140801,117.08,100.84
B004EYI18G,20141119,116.06,100.84
B004EYI18G,20141229,113.07,100.84
B004EYI18G,20150427,115.78,100.84
B004EYI18G,20150607,114.98,94.5
B004EYI18G,20150608,114.98,94.5
B004FDRDHG,20121219,38.99,35.9
B004FDRDHG,20130927,38.99,32
B004FDRDHG,20131224,38.99,33
B004FDRDHG,20140101,38.99,29.99
B004FDRDHG,20140311,37,33
B004FDRDHG,20140528,33.43,30
B004FDRDHG,20150607,33.43,28.95
B004FDRDHG,20150608,33.43,28.95
B004V7P4KO,20121219,39.97,27.85
B004V7P4KO,20130115,39.97,23.99
B004V7P4KO,20130220,39.97,29.99
B004V7P4KO,20130320,39.97,30
B004V7P4KO,20130330,39.97,25.99
B004V7P4KO,20130406,39.97,30
B004V7P4KO,20130422,39.97,28.79
B004V7P4KO,20130426,39.97,26.95
B004V7P4KO,20130505,39.97,24.77
B004V7P4KO,20130508,39.9,24.76
B004V7P4KO,20130513,39.9,29.75
B004V7P4KO,20130520,39.9,22
B004V7P4KO,20130529,39.9,24.39
B004V7P4KO,20130610,39.9,28.15
B004V7P4KO,20130612,39.9,28.54
B004V7P4KO,20130619,39.9,31.97
B004V7P4KO,20130716,39.97,31.97
B004V7P4KO,20130718,39.97,25.64
B004V7P4KO,20130729,39.97,20.76
B004V7P4KO,20130804,39.97,23.03
B004V7P4KO,20130808,39.97,23.03
B004V7P4KO,20130808,,23.03
B004V7P4KO,20130819,,25.59
B004V7P4KO,20130907,,25.58
B004V7P4KO,20130920,,24.85
B004V7P4KO,20131013,,25.58
B004V7P4KO,20131117,,19.99
B004V7P4KO,20140125,,23.99
B004V7P4KO,20140127,,25.03
B004V7P4KO,20140228,,27.57
B004V7P4KO,20140321,,25.28
B004V7P4KO,20140409,,32.68
B004V7P4KO,20140716,,23.95
B004V7P4KO,20140730,39.97,23.95
B004V7P4KO,20140823,38.62,29.69
B004V7P4KO,20140823,38.62,23.95
B004V7P4KO,20140921,38.61,29.86
B004V7P4KO,20141002,38.61,30.16
B004V7P4KO,20141103,38.61,35.99
B004V7P4KO,20141209,38.61,30.73
B004V7P4KO,20150104,35.99,28
B004V7P4KO,20150302,35.97,28
B004V7P4KO,20150504,34.99,25
B004V7P4KO,20150510,34.99,28
B004V7P4KO,20150517,34.99,24.72
B004V7P4KO,20150601,34.99,27.79
B004V7P4KO,20150607,34.98,32.53
B004V7P4KO,20150608,34.98,32.53
B004WJKVYK,20121219,91.37,44.52
B004WJKVYK,20130126,91.37,52.31
B004WJKVYK,20130130,91.37,52.46
B004WJKVYK,20130213,91.37,46.69
B004WJKVYK,20130218,91.37,45.95
B004WJKVYK,20130227,56.99,44
B004WJKVYK,20130304,56.99,52.46
B004WJKVYK,20130330,56.99,44
B004WJKVYK,20130331,56.99,52.46
B004WJKVYK,20130401,79.97,52.46
B004WJKVYK,20130401,79.97,73.62
B004WJKVYK,20130405,79.97,66.45
B004WJKVYK,20130409,56.99,51.33
B004WJKVYK,20130409,56.99,66.45
B004WJKVYK,20130412,56.99,48.16
B004WJKVYK,20130413,56.99,51.33
B004WJKVYK,20130423,56.99,46.21
B004WJKVYK,20130428,56.99,40.5
B004WJKVYK,20130510,56.99,47.22
B004WJKVYK,20130510,56.99,46.21
B004WJKVYK,20130511,67.49,46.21
B004WJKVYK,20130511,67.49,54.72
B004WJKVYK,20130522,68.14,54.72
B004WJKVYK,20130522,68.14,55.25
B004WJKVYK,20130523,67.49,55.25
B004WJKVYK,20130524,67.49,54.72
B004WJKVYK,20130525,68.14,54.72
B004WJKVYK,20130526,68.14,55.25
B004WJKVYK,20130527,67.49,55.25
B004WJKVYK,20130529,79.97,68.33
B004WJKVYK,20130529,79.97,55.25
B004WJKVYK,20130530,79.97,64.84
B004WJKVYK,20130607,79.97,58.7
B004WJKVYK,20130608,79.77,58.7
B004WJKVYK,20130608,79.77,58.84
B004WJKVYK,20130609,71.79,58.21
B004WJKVYK,20130609,71.79,58.84
B004WJKVYK,20130609,71.79,58.95
B004WJKVYK,20130610,67.05,57.28
B004WJKVYK,20130610,67.05,58.21
B004WJKVYK,20130610,67.05,54.37
B004WJKVYK,20130611,85,54.37
B004WJKVYK,20130611,85,57.96
B004WJKVYK,20130612,85,59.79
B004WJKVYK,20130612,79.97,59.79
B004WJKVYK,20130613,79.97,59.35
B004WJKVYK,20130614,79.97,59.39
B004WJKVYK,20130615,79.97,51.5
B004WJKVYK,20130616,79.97,51.53
B004WJKVYK,20130617,79.97,51.57
B004WJKVYK,20130618,79.97,51.62
B004WJKVYK,20130619,79.97,51.65
B004WJKVYK,20130620,79.97,51.68
B004WJKVYK,20130621,79.97,51.72
B004WJKVYK,20130621,79.97,46.15
B004WJKVYK,20130622,79.97,46.19
B004WJKVYK,20130622,75.56,46.19
B004WJKVYK,20130623,75.56,45.9
B004WJKVYK,20130624,71.49,45.9
B004WJKVYK,20130624,71.49,45.96
B004WJKVYK,20130625,71.49,45.7
B004WJKVYK,20130626,79.97,45.72
B004WJKVYK,20130626,71.49,45.72
B004WJKVYK,20130627,79.97,45.77
B004WJKVYK,20130628,79.97,46.45
B004WJKVYK,20130628,79.97,40.04
B004WJKVYK,20130629,79.97,40.07
B004WJKVYK,20130702,71.49,39.99
B004WJKVYK,20130702,71.49,40.07
B004WJKVYK,20130703,71.49,39.44
B004WJKVYK,20130704,79.97,39.44
B004WJKVYK,20130704,79.97,39.39
B004WJKVYK,20130705,79.97,51.86
B004WJKVYK,20130705,79.97,39.34
B004WJKVYK,20130706,79.97,51.78
B004WJKVYK,20130707,79.97,51.73
B004WJKVYK,20130709,79.97,51.68
B004WJKVYK,20130711,79.97,51.7
B004WJKVYK,20130712,79.97,46.19
B004WJKVYK,20130712,79.97,51.77
B004WJKVYK,20130713,79.97,46.21
B004WJKVYK,20130714,79.97,46.12
B004WJKVYK,20130715,79.97,46.08
B004WJKVYK,20130716,79.97,46
B004WJKVYK,20130717,79.97,46.02
B004WJKVYK,20130718,79.97,45.94
B004WJKVYK,20130719,79.97,59.36
B004WJKVYK,20130720,79.97,59.31
B004WJKVYK,20130721,79.97,59.28
B004WJKVYK,20130722,79.97,59.27
B004WJKVYK,20130723,79.97,59.22
B004WJKVYK,20130726,79.97,59.2
B004WJKVYK,20130726,79.97,51.31
B004WJKVYK,20130727,79.97,51.4
B004WJKVYK,20130728,79.97,51.39
B004WJKVYK,20130730,79.97,51.43
B004WJKVYK,20130731,79.97,51.39
B004WJKVYK,20130802,79.97,51.54
B004WJKVYK,20130802,79.97,45.99
B004WJKVYK,20130804,79.97,46.06
B004WJKVYK,20130805,79.97,46.16
B004WJKVYK,20130807,79.97,46.22
B004WJKVYK,20130808,79.97,46.21
B004WJKVYK,20130811,79.97,46.13
B004WJKVYK,20130813,79.97,59.65
B004WJKVYK,20130813,79.97,51.18
B004WJKVYK,20130814,79.97,59.7
B004WJKVYK,20130815,79.97,59.99
B004WJKVYK,20130816,79.97,46.22
B004WJKVYK,20130817,79.97,37.93
B004WJKVYK,20130817,79.97,31.2
B004WJKVYK,20130818,79.97,64.84
B004WJKVYK,20130823,79.97,59.98
B004WJKVYK,20130824,79.97,58.41
B004WJKVYK,20130825,79.97,59.88
B004WJKVYK,20130826,79.97,59.85
B004WJKVYK,20130827,79.97,59.88
B004WJKVYK,20130828,79.97,59.9
B004WJKVYK,20130829,79.97,59.88
B004WJKVYK,20130830,79.97,51.92
B004WJKVYK,20130901,79.97,51.94
B004WJKVYK,20130901,79.97,51.96
B004WJKVYK,20130903,79.97,52.01
B004WJKVYK,20130905,79.97,52.08
B004WJKVYK,20130923,79.97,52.41
B004WJKVYK,20130925,79.97,54.34
B004WJKVYK,20130927,79.97,54.33
B004WJKVYK,20130928,79.97,52
B004WJKVYK,20130928,79.97,48.45
B004WJKVYK,20131001,79.97,48.36
B004WJKVYK,20131001,79.97,48.46
B004WJKVYK,20131002,79.97,26.25
B004WJKVYK,20131002,79.97,47.74
B004WJKVYK,20131004,79.97,48.35
B004WJKVYK,20131005,79.97,26.25
B004WJKVYK,20131008,79.97,52
B004WJKVYK,20131015,79.97,26.25
B004WJKVYK,20131016,79.97,52
B004WJKVYK,20131017,79.97,44.59
B004WJKVYK,20131018,79.97,44.4
B004WJKVYK,20131021,79.97,43.01
B004WJKVYK,20131021,79.97,43
B004WJKVYK,20131022,79.97,38.44
B004WJKVYK,20131023,79.97,26.25
B004WJKVYK,20131025,79.97,52
B004WJKVYK,20131030,79.97,26.25
B004WJKVYK,20131106,79.97,48.96
B004WJKVYK,20131106,79.97,49.06
B004WJKVYK,20131107,79.97,41.19
B004WJKVYK,20131107,79.97,41.07
B004WJKVYK,20131108,79.97,40.91
B004WJKVYK,20131108,79.97,40.99
B004WJKVYK,20131109,79.97,52
B004WJKVYK,20131112,79.97,41.2
B004WJKVYK,20131112,79.97,41.11
B004WJKVYK,20131113,79.97,40.91
B004WJKVYK,20131113,79.97,41.03
B004WJKVYK,20131114,79.97,52
B004WJKVYK,20131115,79.97,41.22
B004WJKVYK,20131115,79.97,41.16
B004WJKVYK,20131116,79.97,52
B004WJKVYK,20131121,79.97,46.98
B004WJKVYK,20131123,79.97,47.02
B004WJKVYK,20131124,79.97,46.82
B004WJKVYK,20131201,79.97,41.85
B004WJKVYK,20131202,79.97,41.85
B004WJKVYK,20131202,79.97,47.26
B004WJKVYK,20131205,79.97,37.5
B004WJKVYK,20131212,79.97,37.5
B004WJKVYK,20131212,79.97,19.59
B004WJKVYK,20131214,79.97,41.24
B004WJKVYK,20140125,63.98,41.24
B004WJKVYK,20140207,71.89,41.24
B004WJKVYK,20140210,71.78,41.24
B004WJKVYK,20140211,71.89,41.24
B004WJKVYK,20140404,71.89,41.19
B004WJKVYK,20140427,79.97,41.19
B004WJKVYK,20140518,101.76,41.19
B004WJKVYK,20140601,101.76,43.1
B004WJKVYK,20140611,71.89,43.1
B004WJKVYK,20140624,71.89,39.99
B004WJKVYK,20140706,71.4,39.99
B004WJKVYK,20140708,71.4,38.79
B004WJKVYK,20140712,69.55,38.79
B004WJKVYK,20140714,69.55,43.1
B004WJKVYK,20140721,69,43.1
B004WJKVYK,20140724,69,63.53
B004WJKVYK,20140727,69,59.2
B004WJKVYK,20140728,69,59.29
B004WJKVYK,20140729,69,59.61
B004WJKVYK,20140731,69,59.69
B004WJKVYK,20140801,69,59.61
B004WJKVYK,20140802,69,59.65
B004WJKVYK,20140803,69,41.36
B004WJKVYK,20140804,69,41.3
B004WJKVYK,20140807,69.55,41.3
